Section,Page Title,Page Slug,Docs URL,Page Source (.md),OpenAPI / Spec Filename,OpenAPI / Spec Repo Path,Spec Resolve Status,operationId,HTTP Method,API Path,OpenAPI Version,Spec Title,Hidden,Deprecated,Spec File mtime (UTC),Spec Git Last Commit (ISO)
BBPS,Bill Fetch API,bill-fetch-api,https://docs.payu.in/reference/bill-fetch-api,reference/BBPS/bill-apis/bill-fetch-api.md,bbps-apis-agent-share-4.json,reference/bbps-apis-agent-share-4.json,found,BillFetchAPI,POST,/payu-nbc/v1/nbc/billfetchrequest,3.1.0,BBPS APIs Agent Share,FALSE,FALSE,2026-08-05T06:27:18.745515+00:00,2025-04-29T06:52:44+00:00
BBPS,Bill Payment API,bill-payment-api,https://docs.payu.in/reference/bill-payment-api,reference/BBPS/bill-apis/bill-payment-api.md,bbps-apis-agent-share-7.json,reference/bbps-apis-agent-share-7.json,found,BillPaymentAPI,POST,/payu-nbc-int/v1/nbc/billpaymentrequest,3.1.0,BBPS APIs Agent Share,FALSE,FALSE,2026-08-05T06:27:18.745515+00:00,2025-04-29T06:52:44+00:00
BBPS,Bill Validation API,bill-validation-api,https://docs.payu.in/reference/bill-validation-api,reference/BBPS/bill-apis/bill-validation-api.md,bbps-apis-agent-share-7.json,reference/bbps-apis-agent-share-7.json,found,BillValidationAPI,POST,/payu-nbc/v2/nbc/paymentValidation,3.1.0,BBPS APIs Agent Share,FALSE,FALSE,2026-08-05T06:27:18.745515+00:00,2025-04-29T06:52:44+00:00
BBPS,Biller Plans API,biller-plans-api,https://docs.payu.in/reference/biller-plans-api,reference/BBPS/biller-apis/biller-plans-api.md,bbps-apis-agent-share-5.json,reference/bbps-apis-agent-share-5.json,found,BillerPlansAPI,POST,/payu-nbc/v1/nbc/billerPlans,3.1.0,BBPS APIs Agent Share,FALSE,FALSE,2026-08-05T06:27:18.745515+00:00,2025-04-29T06:52:44+00:00
BBPS,Check Complaint Status API,check-complaint-status-api,https://docs.payu.in/reference/check-complaint-status-api,reference/BBPS/complaint-related-apis/check-complaint-status-api.md,bbps-apis-agent-share-3.json,reference/bbps-apis-agent-share-3.json,found,CheckComplaintStatus,POST,/payu-nbc/v1/nbc/checkComplaintStatus,3.1.0,BBPS APIs Agent Share,FALSE,FALSE,2026-08-05T06:27:18.745515+00:00,2026-01-20T12:18:19+00:00
BBPS,check-health-status-api,check-health-status-api,https://docs.payu.in/reference/check-health-status-api,reference/BBPS/check-health-status-api.md,bbps-apis-agent-share-8.json,reference/bbps-apis-agent-share-8.json,found,heartBeatAPI,POST,/payu-nbc/v1/nbc/heartBeat,3.1.0,BBPS APIs Agent Share,FALSE,,2026-08-05T06:27:18.745515+00:00,2026-06-28T09:16:39+00:00
BBPS,Get All Billers By Category API,get-all-billers-by-category-api,https://docs.payu.in/reference/get-all-billers-by-category-api,reference/BBPS/biller-apis/get-all-billers-by-category-api.md,bbps-apis-agent-share-3.json,reference/bbps-apis-agent-share-3.json,found,GetAllBillersByCategory,GET,/payu-nbc/v1/nbc/getBillerByBillerCategory,3.1.0,BBPS APIs Agent Share,FALSE,FALSE,2026-08-05T06:27:18.745515+00:00,2026-01-20T12:18:19+00:00
BBPS,Get All Billers By Region API,get-all-billers-by-region-api,https://docs.payu.in/reference/get-all-billers-by-region-api,reference/BBPS/biller-apis/get-all-billers-by-region-api.md,bbps-apis-agent-share-3.json,reference/bbps-apis-agent-share-3.json,found,GetAllBillersByRegion,GET,/payu-nbc/v1/nbc/getBillerByRegion,3.1.0,BBPS APIs Agent Share,FALSE,FALSE,2026-08-05T06:27:18.745515+00:00,2026-01-20T12:18:19+00:00
BBPS,Get All Region API,get-all-region-api,https://docs.payu.in/reference/get-all-region-api,reference/BBPS/biller-apis/get-all-region-api.md,bbps-apis-agent-share-3.json,reference/bbps-apis-agent-share-3.json,found,GetAllRegion,GET,/payu-nbc/v1/nbc/getRegions,3.1.0,BBPS APIs Agent Share,FALSE,FALSE,2026-08-05T06:27:18.745515+00:00,2026-01-20T12:18:19+00:00
BBPS,Get Biller Categories API,get-biller-categories-api,https://docs.payu.in/reference/get-biller-categories-api,reference/BBPS/biller-apis/get-biller-categories-api.md,bbps-apis-agent-share-3.json,reference/bbps-apis-agent-share-3.json,found,GetBillerCategories,GET,/payu-nbc/v1/nbc/getAllBillerCategory,3.1.0,BBPS APIs Agent Share,FALSE,FALSE,2026-08-05T06:27:18.745515+00:00,2026-01-20T12:18:19+00:00
BBPS,Get Circle List API,get-circle-list-api,https://docs.payu.in/reference/get-circle-list-api,reference/BBPS/bbps-prepaid-apis/get-circle-list-api.md,bbps-apis-agent-share-3.json,reference/bbps-apis-agent-share-3.json,found,GetCircleList,GET,/payu-nbc/v2/nbc/getCircleList,3.1.0,BBPS APIs Agent Share,FALSE,FALSE,2026-08-05T06:27:18.745515+00:00,2026-01-20T12:18:19+00:00
BBPS,Get Custom Recharge Plans API,get-custom-recharge-plans-api,https://docs.payu.in/reference/get-custom-recharge-plans-api,reference/BBPS/bbps-prepaid-apis/get-custom-recharge-plans-api.md,bbps-apis-agent-share-6.json,reference/bbps-apis-agent-share-6.json,found,GetCustomRechargePlans,POST,/payu-nbc/v3/nbc/getCustomizedRechargePlans,3.1.0,BBPS APIs Agent Share,FALSE,FALSE,2026-08-05T06:27:18.745515+00:00,2025-04-29T06:52:44+00:00
BBPS,Get Operator and Circle By Mobile Number API,get-operator-circle-by-mobile-number-api,https://docs.payu.in/reference/get-operator-circle-by-mobile-number-api,reference/BBPS/bbps-prepaid-apis/get-operator-circle-by-mobile-number-api.md,bbps-apis-agent-share-3.json,reference/bbps-apis-agent-share-3.json,found,GetOperatorandCircleByMobileNumber(MNP),POST,/payu-nbc/v2/nbc/getOperatorAndCircleInfo,3.1.0,BBPS APIs Agent Share,FALSE,FALSE,2026-08-05T06:27:18.745515+00:00,2026-01-20T12:18:19+00:00
BBPS,Get Operators List API,get-operators-list-api,https://docs.payu.in/reference/get-operators-list-api,reference/BBPS/bbps-prepaid-apis/get-operators-list-api.md,bbps-apis-agent-share-3.json,reference/bbps-apis-agent-share-3.json,found,GetOperatorsList,GET,/payu-nbc/v2/nbc/getOperatorList,3.1.0,BBPS APIs Agent Share,FALSE,FALSE,2026-08-05T06:27:18.745515+00:00,2026-01-20T12:18:19+00:00
BBPS,Get Payment Status API,get-payment-status-api,https://docs.payu.in/reference/get-payment-status-api,reference/BBPS/bill-apis/get-payment-status-api.md,bbps-apis-agent-share-5.json,reference/bbps-apis-agent-share-5.json,found,GetPaymentStatus(V2),GET,/payu-nbc/v2/nbc/status/billpayment,3.1.0,BBPS APIs Agent Share,FALSE,FALSE,2026-08-05T06:27:18.745515+00:00,2025-04-29T06:52:44+00:00
BBPS,Get Prepaid Recharge Plans API,get-prepaid-recharge-plans-api,https://docs.payu.in/reference/get-prepaid-recharge-plans-api,reference/BBPS/bbps-prepaid-apis/get-prepaid-recharge-plans-api.md,bbps-apis-agent-share-3.json,reference/bbps-apis-agent-share-3.json,found,GetPrepaidRechargePlans,POST,/payu-nbc/v3/nbc/getRechargePlans,3.1.0,BBPS APIs Agent Share,FALSE,FALSE,2026-08-05T06:27:18.745515+00:00,2026-01-20T12:18:19+00:00
BBPS,Get Token API - BBPS,get-token-api-bbps,https://docs.payu.in/reference/get-token-api-bbps,reference/BBPS/get-token-api-bbps.md,payout-for-merchants-41.json,reference/payout-for-merchants-41.json,found,GenerateTokenusingMerchant'sCredentialsAPI,POST,/token,3.1.0,Payout For Merchants,FALSE,FALSE,2026-08-05T06:27:18.721507+00:00,2025-04-29T06:52:43+00:00
BBPS,Raise BBPS Complaint API,raise-bbps-complaint-api,https://docs.payu.in/reference/raise-bbps-complaint-api,reference/BBPS/complaint-related-apis/raise-bbps-complaint-api.md,bbps-apis-agent-share-3.json,reference/bbps-apis-agent-share-3.json,found,RaiseBBPSComplaint,POST,/payu-nbc/v1/nbc/raiseComplaint,3.1.0,BBPS APIs Agent Share,FALSE,FALSE,2026-08-05T06:27:18.745515+00:00,2026-01-20T12:18:19+00:00
Collect Payment,_payment_s2s_classic_integration,_payment_s2s_classic_integration,https://docs.payu.in/reference/_payment_s2s_classic_integration,reference/Collect Payment/_payment_server_to_server/_payment_s2s_classic_integration.md,updated_s2s_classic_flow.json,reference/updated_s2s_classic_flow.json,found,ClassicIntegration-S2S,POST,/_payment,3.1.0,PayU API,FALSE,,2026-08-05T06:27:18.757519+00:00,2025-11-19T05:05:44+00:00
Collect Payment,_payment_s2s_decoupled_flow,_payment_s2s_decoupled_flow,https://docs.payu.in/reference/_payment_s2s_decoupled_flow,reference/Collect Payment/_payment_server_to_server/_payment_s2s_decoupled_flow.md,final_updated_s2s_decoupled_flow.json,reference/final_updated_s2s_decoupled_flow.json,found,CollectPaymentAPI-S2S,POST,/_payment,3.1.0,PayU API,FALSE,,2026-08-05T06:27:18.749516+00:00,2026-05-12T08:42:10+00:00
Collect Payment,_payment_s2s_direct_authorization_flow,_payment_s2s_direct_authorization_flow,https://docs.payu.in/reference/_payment_s2s_direct_authorization_flow,reference/Collect Payment/_payment_server_to_server/_payment_s2s_direct_authorization_flow.md,updated_s2s_cards_decoupled_flow.json,reference/updated_s2s_cards_decoupled_flow.json,found,S2SDirectAuthorizationFlow,POST,/_payment,3.1.0,PayU API,FALSE,,2026-08-05T06:27:18.757519+00:00,2026-05-12T08:42:56+00:00
Collect Payment,_payment_s2s_upi_collection,_payment_s2s_upi_collection,https://docs.payu.in/reference/_payment_s2s_upi_collection,reference/Collect Payment/_payment_server_to_server/_payment_s2s_upi_collection.md,merchant-hosted-36.json,reference/merchant-hosted-36.json,found,S2S-UPICollection,POST,/_payment,3.1.0,Merchant Hosted,FALSE,,2026-08-05T06:27:18.709503+00:00,2026-06-01T14:12:35+00:00
Collect Payment,BNPL,_payment_merchant_hosted_bnpl,https://docs.payu.in/reference/_payment_merchant_hosted_bnpl,reference/Collect Payment/_payment_merchant_hosted/_payment_merchant_hosted_bnpl.md,updated_bnpl_merchant_hosted.json,reference/updated_bnpl_merchant_hosted.json,found,MerchantHostedCheckout-Cards,POST,/_payment,3.1.0,Merchant Hosted,FALSE,,2026-08-05T06:27:18.753517+00:00,2025-11-19T13:35:22+00:00
Collect Payment,Collect Payment API - S2S Link and Pay,_payment_s2s_link_pay,https://docs.payu.in/reference/_payment_s2s_link_pay,reference/Collect Payment/_payment_server_to_server/_payment_s2s_link_pay.md,payu-api-23.json,reference/payu-api-23.json,found,CollectPaymentAPI-S2SLinkandPay,POST,/_payment,3.1.0,PayU API,FALSE,FALSE,2026-08-05T06:27:18.733511+00:00,2025-04-29T06:52:22+00:00
Collect Payment,Collect Payment using UPI - Merchant Hosted Checkout,_payment_merchant_hosted_upi,https://docs.payu.in/reference/_payment_merchant_hosted_upi,reference/Collect Payment/_payment_merchant_hosted/_payment_merchant_hosted_upi/index.md,updated_upi_merchant_hosted.json,reference/updated_upi_merchant_hosted.json,found,MerchantHostedCheckout-UPI,POST,/_payment,3.1.0,Merchant Hosted,FALSE,,2026-08-05T06:27:18.757519+00:00,2026-05-12T05:55:16+00:00
Collect Payment,Collect Payments API- PayU Hosted Checkout,_payment_payu_hosted_checkout,https://docs.payu.in/reference/_payment_payu_hosted_checkout,reference/Collect Payment/_payment_payu_hosted_checkout.md,updated_payu_hosted.json,reference/updated_payu_hosted.json,found,MerchantHostedCheckout-Wallets,POST,/_payment,3.1.0,Merchant Hosted,FALSE,,2026-08-05T06:27:18.757519+00:00,2026-06-28T08:56:46+00:00
Collect Payment,EMI,_payment_merchant_hosted_emi,https://docs.payu.in/reference/_payment_merchant_hosted_emi,reference/Collect Payment/_payment_merchant_hosted/_payment_merchant_hosted_emi.md,updated_emi_merchant_hosted.json,reference/updated_emi_merchant_hosted.json,found,MerchantHostedCheckout-EMI,POST,/_payment,3.1.0,Merchant Hosted,FALSE,,2026-08-05T06:27:18.753517+00:00,2025-11-19T12:48:43+00:00
Collect Payment,index,_payment_merchant_hosted_cards,https://docs.payu.in/reference/_payment_merchant_hosted_cards,reference/Collect Payment/_payment_merchant_hosted/_payment_merchant_hosted_cards/index.md,updated_cards_merchant_hosted.json,reference/updated_cards_merchant_hosted.json,found,MerchantHostedCheckout-Cards,POST,/_payment,3.1.0,Merchant Hosted,FALSE,,2026-08-05T06:27:18.753517+00:00,2026-05-12T05:53:58+00:00
Collect Payment,Wallets,_payment_merchant_hosted_wallets,https://docs.payu.in/reference/_payment_merchant_hosted_wallets,reference/Collect Payment/_payment_merchant_hosted/_payment_merchant_hosted_wallets.md,updated_wallets_merchant_hosted.json,reference/updated_wallets_merchant_hosted.json,found,MerchantHostedCheckout-Wallets,POST,/_payment,3.1.0,Merchant Hosted,FALSE,,2026-08-05T06:27:18.757519+00:00,2025-11-19T12:36:38+00:00
Cross-border Payments,_payment_cross-border_merchant_hosted_cards,_payment_cross-border_merchant_hosted_cards,https://docs.payu.in/reference/_payment_cross-border_merchant_hosted_cards,reference/Cross-border Payments/merchant-hosted-integration-cb/_payment_cross-border_merchant_hosted_cards.md,cb_merchant_hosted_cards.json,reference/cb_merchant_hosted_cards.json,found,merchantHostedCheckoutCards,POST,/_payment,3.1.0,Merchant Hosted — Cross-Border Cards,FALSE,,2026-08-05T06:27:18.745515+00:00,2026-07-15T07:29:18+00:00
Cross-border Payments,_payment_cross-border_merchant_hosted_netbanking,_payment_cross-border_merchant_hosted_netbanking,https://docs.payu.in/reference/_payment_cross-border_merchant_hosted_netbanking,reference/Cross-border Payments/merchant-hosted-integration-cb/_payment_cross-border_merchant_hosted_netbanking.md,cb_merchant_hosted_net_banking.json,reference/cb_merchant_hosted_net_banking.json,found,merchantHostedCheckoutNetBanking,POST,/_payment,3.1.0,Merchant Hosted — Cross-Border Net Banking,FALSE,,2026-08-05T06:27:18.745515+00:00,2026-07-15T07:29:52+00:00
Cross-border Payments,_payment_cross-border_merchant_hosted_upi,_payment_cross-border_merchant_hosted_upi,https://docs.payu.in/reference/_payment_cross-border_merchant_hosted_upi,reference/Cross-border Payments/merchant-hosted-integration-cb/_payment_cross-border_merchant_hosted_upi.md,cb_merchant_hosted_upi.json,reference/cb_merchant_hosted_upi.json,found,merchantHostedCheckoutUpi,POST,/_payment,3.1.0,Merchant Hosted — Cross-Border UPI,FALSE,,2026-08-05T06:27:18.745515+00:00,2026-07-15T07:44:57+00:00
Cross-border Payments,Merchant Hosted Checkout - CB LRS ,_payment_merchant_hosted_cb_lrs,https://docs.payu.in/reference/_payment_merchant_hosted_cb_lrs,reference/Cross-border Payments/_payment_merchant_hosted_cb_lrs.md,Updated_Merchant_Hosted_Card_Checkout_API_with_LRS_Final.json,reference/Updated_Merchant_Hosted_Card_Checkout_API_with_LRS_Final.json,found,MerchantHostedCheckout-Cards,POST,/_payment,3.1.0,Merchant Hosted,FALSE,,2026-08-05T06:27:18.737512+00:00,2025-07-04T12:14:23+00:00
Cross-border Payments,PayU Hosted Checkout - CB,_payment_cross-border_payu_hosted_checkout,https://docs.payu.in/reference/_payment_cross-border_payu_hosted_checkout,reference/Cross-border Payments/_payment_cross-border_payu_hosted_checkout.md,merchant-hosted-40.json,reference/merchant-hosted-40.json,found,PayUHostedCheckout,POST,/_payment,3.1.0,Merchant Hosted,FALSE,FALSE,2026-08-05T06:27:18.709503+00:00,2025-10-17T10:50:39+00:00
Cross-border Payments,PayU Hosted Checkout - CB LRS,_payment_payu_hosted_checkout_cb_lrs,https://docs.payu.in/reference/_payment_payu_hosted_checkout_cb_lrs,reference/Cross-border Payments/_payment_payu_hosted_checkout_cb_lrs.md,PayU_Hosted_Checkout_API_with_LRS_Service_Type.json,reference/PayU_Hosted_Checkout_API_with_LRS_Service_Type.json,found,post_payment,POST,/payment,3.0.0,PayU Hosted Checkout API,FALSE,,2026-08-05T06:27:18.705501+00:00,2025-10-17T13:28:45+00:00
General,Check Action Status with PayU ID,check_action_status_api_with_payu_id,https://docs.payu.in/reference/check_action_status_api_with_payu_id,reference/General/refund-apis/check_action_status_api_with_payu_id.md,payu_check_action_status_payuid_oas31.json,reference/payu_check_action_status_payuid_oas31.json,found,checkActionStatusWithPayUId,POST,/merchant/postservice.php,3.1.0,PayU Check Action Status API (PayU ID),FALSE,,2026-08-05T06:27:18.733511+00:00,2025-11-28T13:35:34+00:00
General,Check is Domestic API,check_is_domestic_api,https://docs.payu.in/reference/check_is_domestic_api,reference/General/bin-apis/check_is_domestic_api.md,check_isdomestic.json,reference/check_isdomestic.json,found,checkisdomestic,POST,/merchant/postservice.php,3.1.0,Check is Domestic API,FALSE,,2026-08-05T06:27:18.749516+00:00,2025-11-20T09:34:09+00:00
General,Check Payment API,check_payment_api,https://docs.payu.in/reference/check_payment_api,reference/General/check-transaction-apis/check_payment_api.md,check_transaction_api.json,reference/check_transaction_api.json,found,CheckPaymentAPI,POST,/postservice,3.1.0,General,FALSE,,2026-08-05T06:27:18.749516+00:00,2025-11-20T04:41:23+00:00
General,Check Refund Status API with Request ID,check_action_status_api_with_request_id,https://docs.payu.in/reference/check_action_status_api_with_request_id,reference/General/refund-apis/check_action_status_api_with_request_id.md,payu_check_refund_status_requestid_oas31.json,reference/payu_check_refund_status_requestid_oas31.json,found,checkRefundStatusWithRequestId,POST,/merchant/postservice.php,3.1.0,PayU Check Refund Status API (Request ID),FALSE,,2026-08-05T06:27:18.737512+00:00,2026-06-28T09:09:23+00:00
General,Eligible BINs for EMI API v1.0,eligiblebinsforemi,https://docs.payu.in/reference/eligiblebinsforemi,reference/General/emi-apis/eligiblebinsforemi.md,eligible_bins_emi.json,reference/eligible_bins_emi.json,found,EligibleBINsforEMI,POST,/merchant/postservice.php,3.1.0,EMI APIs,FALSE,,2026-08-05T06:27:18.749516+00:00,2025-11-21T10:28:05+00:00
General,Get All Refunds from Transaction ID,get_all_refunds_from_transaction_ids_api,https://docs.payu.in/reference/get_all_refunds_from_transaction_ids_api,reference/General/refund-apis/get_all_refunds_from_transaction_ids_api.md,payu_get_all_refunds_txnid_oas31.json,reference/payu_get_all_refunds_txnid_oas31.json,found,getAllRefundsFromTransactionId,POST,/merchant/postservice.php,3.1.0,PayU Get All Refunds API (Transaction ID),FALSE,,2026-08-05T06:27:18.737512+00:00,2025-11-28T13:56:24+00:00
General,Get BIN Info API,get_bin_info_api,https://docs.payu.in/reference/get_bin_info_api,reference/General/bin-apis/get_bin_info_api.md,bin-info-8.json,reference/bin-info-8.json,found,GetBinInfoAPI,POST,/merchant/postservice.php,3.1.0,Get BIN Info API,FALSE,FALSE,2026-08-05T06:27:18.745515+00:00,2025-11-20T09:51:52+00:00
General,Get Checkout Details API,get_checkout_details,https://docs.payu.in/reference/get_checkout_details,reference/General/get_checkout_details/index.md,others-12.json,reference/others-12.json,found,get-checkout_details,POST,/postservice.php,3.1.0,Others,FALSE,,2026-08-05T06:27:18.709503+00:00,2026-06-27T11:34:36+00:00
General,Get EMI Amount according to Interest API,get_emi_according_to_interest_api,https://docs.payu.in/reference/get_emi_according_to_interest_api,reference/General/emi-apis/get_emi_according_to_interest_api/index.md,emi-apis-11.json,reference/emi-apis-11.json,found,GetEMIAccordingtoInterest,POST,/merchant/postservice.php,3.1.0,EMI APIs,FALSE,FALSE,2026-08-05T06:27:18.749516+00:00,2025-04-29T06:52:28+00:00
General,Get Issuing Bank Down BINs API,get_issuing_bank_down_bins_api,https://docs.payu.in/reference/get_issuing_bank_down_bins_api,reference/General/health-check-apis/get_issuing_bank_down_bins_api.md,updated_gettingissuingbankdownbins.json,reference/updated_gettingissuingbankdownbins.json,found,GetIssuingBankDownBINs,POST,/merchant/postservice.php,3.1.0,BIN Info,FALSE,,2026-08-05T06:27:18.757519+00:00,2025-11-19T11:13:58+00:00
General,Get Issuing Bank Status API,get_issuing_bank_status_api,https://docs.payu.in/reference/get_issuing_bank_status_api,reference/General/health-check-apis/get_issuing_bank_status_api.md,getIssuingBankStatus.json,reference/getIssuingBankStatus.json,found,IssuingBankStatus,POST,/postservice.php,3.1.0,Health Check,FALSE,,2026-08-05T06:27:18.701500+00:00,2025-11-19T12:04:56+00:00
General,Get TDR API,get_tdr_api,https://docs.payu.in/reference/get_tdr_api,reference/General/check-transaction-apis/get_tdr_api.md,get_tdr_corrected.json,reference/get_tdr_corrected.json,found,get_TDR,POST,/postservice.php,3.1.0,General,FALSE,,2026-08-05T06:27:18.701500+00:00,2025-11-20T04:51:32+00:00
General,Get Transaction Details API,get_transaction_details_api,https://docs.payu.in/reference/get_transaction_details_api,reference/General/transaction-detail-apis/get_transaction_details_api.md,get-transaction-details-7.json,reference/get-transaction-details-7.json,found,GetTransactionDetails,POST,/merchant/postservice.php,3.1.0,Get Transaction Details,FALSE,FALSE,2026-08-05T06:27:18.701500+00:00,2026-05-04T05:30:15+00:00
General,Get Transaction Info API,get_transaction_info_api,https://docs.payu.in/reference/get_transaction_info_api,reference/General/transaction-detail-apis/get_transaction_info_api.md,get-transaction-info-5.json,reference/get-transaction-info-5.json,found,GetTransactionInfo,POST,/postservice.php,3.1.0,Get Transaction Info,FALSE,FALSE,2026-08-05T06:27:18.701500+00:00,2025-11-10T05:51:24+00:00
General,get_pg_up_status_api,get_pg_up_status_api,https://docs.payu.in/reference/get_pg_up_status_api,reference/General/health-check-apis/get_pg_up_status_api.md,getpaymentgatewayupstatus_api_postman_collection_updated.json,reference/getpaymentgatewayupstatus_api_postman_collection_updated.json,found,post_merchant-postservice-php,POST,/merchant/postservice.php,3.0.0,getPaymentGatewayUpStatus API,FALSE,,2026-08-05T06:27:18.701500+00:00,2026-07-24T10:49:32+00:00
General,Refund Transaction API,refund_transaction_api,https://docs.payu.in/reference/refund_transaction_api,reference/General/refund-apis/refund_transaction_api.md,refund_apis.json,reference/refund_apis.json,found,refundTransaction,POST,/merchant/postservice.php,3.1.0,PayU Refund APIs Collection,FALSE,,2026-08-05T06:27:18.737512+00:00,2025-11-28T13:27:28+00:00
General,Verify Payment API,verify_payment_api,https://docs.payu.in/reference/verify_payment_api,reference/General/check-transaction-apis/verify_payment_api.md,verify_payment.json,reference/verify_payment.json,found,verifypayment,POST,/postservice,3.1.0,General,FALSE,,2026-08-05T06:27:18.757519+00:00,2025-11-20T04:31:37+00:00
Partner APIs,addsignatorydetails,addsignatorydetails,https://docs.payu.in/reference/addsignatorydetails,reference/Partner APIs/step-08-add-signatory-details/addsignatorydetails.md,payu_partner_api_openapi_3.1_enhanced_v1.yaml,reference/payu_partner_api_openapi_3.1_enhanced_v1.yaml,found,AddSignatoryDetails,PUT,/api/v1/merchants/{uuid_signatory}/signatory_details,3.1.0,Partner API - Public Entity Copy 2,FALSE,,2026-08-05T06:27:18.737512+00:00,2026-08-05T06:22:42+00:00
Partner APIs,addupdateubo,addupdateubo,https://docs.payu.in/reference/addupdateubo,reference/Partner APIs/step-12-addupdate-ubo-1/addupdateubo.md,payu_partner_api_openapi_3.1_enhanced_v1.yaml,reference/payu_partner_api_openapi_3.1_enhanced_v1.yaml,found,AddUpdateUBO,PUT,/api/v1/merchants/{uuid}/signatory_details,3.1.0,Partner API - Public Entity Copy 2,FALSE,,2026-08-05T06:27:18.737512+00:00,2026-08-05T06:22:42+00:00
Partner APIs,createmerchant,createmerchant,https://docs.payu.in/reference/createmerchant,reference/Partner APIs/step-01-create-merchant-1/createmerchant.md,payu_partner_api_openapi_3.1_enhanced_v1.yaml,reference/payu_partner_api_openapi_3.1_enhanced_v1.yaml,found,CreateMerchant,POST,/api/v3/merchants,3.1.0,Partner API - Public Entity Copy 2,FALSE,,2026-08-05T06:27:18.737512+00:00,2026-08-05T06:22:42+00:00
Partner APIs,createvkycprofile,createvkycprofile,https://docs.payu.in/reference/createvkycprofile,reference/Partner APIs/step-11-video-kyc-vkyc-1/createvkycprofile.md,payu_partner_api_openapi_3.1_enhanced_v1.yaml,reference/payu_partner_api_openapi_3.1_enhanced_v1.yaml,found,CreateVKYCProfile,POST,/api/v3/merchants/kyc_document/create_vkyc_profile,3.1.0,Partner API - Public Entity Copy 2,FALSE,,2026-08-05T06:27:18.737512+00:00,2026-08-05T06:22:42+00:00
Partner APIs,deletekycdocument,deletekycdocument,https://docs.payu.in/reference/deletekycdocument,reference/Partner APIs/step-15-upload-kyc-documents-1/deletekycdocument.md,payu_partner_api_openapi_3.1_enhanced_v1.yaml,reference/payu_partner_api_openapi_3.1_enhanced_v1.yaml,found,DeleteKYCDocument,DELETE,/api/v3/merchants/{mid}/kyc_document/{kyc_document_uuid},3.1.0,Partner API - Public Entity Copy 2,FALSE,,2026-08-05T06:27:18.737512+00:00,2026-08-05T06:22:42+00:00
Partner APIs,fetchckycdata,fetchckycdata,https://docs.payu.in/reference/fetchckycdata,reference/Partner APIs/step-03-ckyc-verification-1/fetchckycdata.md,payu_partner_api_openapi_3.1_enhanced_v1.yaml,reference/payu_partner_api_openapi_3.1_enhanced_v1.yaml,found,FetchCkycData,POST,/api/v3/merchants/kyc_document/ckyc_data,3.1.0,Partner API - Public Entity Copy 2,FALSE,,2026-08-05T06:27:18.737512+00:00,2026-08-05T06:22:42+00:00
Partner APIs,fetchrequireddocs,fetchrequireddocs,https://docs.payu.in/reference/fetchrequireddocs,reference/Partner APIs/step-14-fetch-required-kyc-documents-1/fetchrequireddocs.md,payu_partner_api_openapi_3.1_enhanced_v1.yaml,reference/payu_partner_api_openapi_3.1_enhanced_v1.yaml,found,FetchRequiredDocs,GET,/api/v3/merchants/{mid}/kyc_document/required_docs,3.1.0,Partner API - Public Entity Copy 2,FALSE,,2026-08-05T06:27:18.737512+00:00,2026-08-05T06:22:42+00:00
Partner APIs,generateagreementforesign,generateagreementforesign,https://docs.payu.in/reference/generateagreementforesign,reference/Partner APIs/step-16-e-sign-agreement-1/generateagreementforesign.md,payu_partner_api_openapi_3.1_enhanced_v1.yaml,reference/payu_partner_api_openapi_3.1_enhanced_v1.yaml,found,GenerateAgreementForESign,GET,/api/v1/merchants/{uuid}/generate_merged_document_for_esign,3.1.0,Partner API - Public Entity Copy 2,FALSE,,2026-08-05T06:27:18.737512+00:00,2026-08-05T06:22:42+00:00
Partner APIs,generatedigilockerlink,generatedigilockerlink,https://docs.payu.in/reference/generatedigilockerlink,reference/Partner APIs/step-09-digilocker-verification-1/generatedigilockerlink.md,payu_partner_api_openapi_3.1_enhanced_v1.yaml,reference/payu_partner_api_openapi_3.1_enhanced_v1.yaml,found,GenerateDigilockerLink,POST,/api/v3/merchants/{mid}/kyc_document/generate_digilocker_link,3.1.0,Partner API - Public Entity Copy 2,FALSE,,2026-08-05T06:27:18.737512+00:00,2026-08-05T06:22:42+00:00
Partner APIs,get_token_partner_integration,get_token_partner_integration,https://docs.payu.in/reference/get_token_partner_integration,reference/Partner APIs/step-00-authentication/get_token_partner_integration.md,payu_partner_gettoken.postman_collection.json,reference/payu_partner_gettoken.postman_collection.json,found,post_oauth-token,POST,/oauth/token,3.0.0,Partner API — GetToken (Authentication),FALSE,,2026-08-05T06:27:18.737512+00:00,2026-08-05T06:15:11+00:00
Partner APIs,getmerchant,getmerchant,https://docs.payu.in/reference/getmerchant,reference/Partner APIs/utilities-1/getmerchant.md,payu_partner_api_openapi_3.1_enhanced_v1.yaml,reference/payu_partner_api_openapi_3.1_enhanced_v1.yaml,found,GetMerchant,GET,/api/v1/merchants/{merchant_id},3.1.0,Partner API - Public Entity Copy 2,FALSE,,2026-08-05T06:27:18.737512+00:00,2026-08-05T06:22:42+00:00
